medal_date,medal_type,medal_code,name,gender,country_code,country,country_long,nationality,team,team_gender,discipline,event,event_type,url_event,birth_date,code_athlete,code_team
8/5/2024,Silver Medal,2,ROBINSON Jack,Male,AUS,Australia,Australia,Australia,,,Surfing,Men,HATH,/en/paris-2024/results/surfing/men/fnl---------,12/27/1997,1946129,
8/5/2024,Bronze Medal,3,MEDINA Gabriel,Male,BRA,Brazil,Brazil,Brazil,,,Surfing,Men,HATH,/en/paris-2024/results/surfing/men/fnl---------,12/22/1993,1955778,
8/5/2024,Gold Medal,1,MARKS Caroline,Female,USA,United States,United States of America,United States,,,Surfing,Women,HATH,/en/paris-2024/results/surfing/women/fnl---------,2/14/2002,1943206,
8/5/2024,Silver Medal,2,WESTON-WEBB Tatiana,Female,BRA,Brazil,Brazil,Brazil,,,Surfing,Women,HATH,/en/paris-2024/results/surfing/women/fnl---------,5/9/1996,1955783,
8/5/2024,Bronze Medal,3,DEFAY Johanne,Female,FRA,France,France,France,,,Surfing,Women,HATH,/en/paris-2024/results/surfing/women/fnl---------,11/19/1993,1567359,
8/6/2024,Gold Medal,1,HOCKER Cole,Male,USA,United States,United States of America,United States,,,Athletics,Men's 1500m,ATH,/en/paris-2024/results/athletics/men-s-1500m/fnl-000100--,6/6/2001,1960933,
8/6/2024,Silver Medal,2,KERR Josh,Male,GBR,Great Britain,Great Britain,Great Britain,,,Athletics,Men's 1500m,ATH,/en/paris-2024/results/athletics/men-s-1500m/fnl-000100--,10/8/1997,1924440,
8/6/2024,Bronze Medal,3,NUGUSE Yared,Male,USA,United States,United States of America,United States,,,Athletics,Men's 1500m,ATH,/en/paris-2024/results/athletics/men-s-1500m/fnl-000100--,6/1/1999,1965327,
8/6/2024,Gold Medal,1,TENTOGLOU Miltiadis,Male,GRE,Greece,Greece,Greece,,,Athletics,Men's Long Jump,ATH,/en/paris-2024/results/athletics/men-s-long-jump/fnl-000100--,3/18/1998,1961246,
8/6/2024,Silver Medal,2,PINNOCK Wayne,Male,JAM,Jamaica,Jamaica,Jamaica,,,Athletics,Men's Long Jump,ATH,/en/paris-2024/results/athletics/men-s-long-jump/fnl-000100--,10/24/2000,1938899,
8/6/2024,Bronze Medal,3,FURLANI Mattia,Male,ITA,Italy,Italy,Italy,,,Athletics,Men's Long Jump,ATH,/en/paris-2024/results/athletics/men-s-long-jump/fnl-000100--,2/7/2005,1552378,
8/6/2024,Gold Medal,1,THOMAS Gabrielle,Female,USA,United States,United States of America,United States,,,Athletics,Women's 200m,ATH,/en/paris-2024/results/athletics/women-s-200m/fnl-000100--,12/7/1996,1965868,
8/6/2024,Silver Medal,2,ALFRED Julien,Female,LCA,Saint Lucia,Saint Lucia,Saint Lucia,,,Athletics,Women's 200m,ATH,/en/paris-2024/results/athletics/women-s-200m/fnl-000100--,6/10/2001,1537325,
8/6/2024,Bronze Medal,3,BROWN Brittany,Female,USA,United States,United States of America,United States,,,Athletics,Women's 200m,ATH,/en/paris-2024/results/athletics/women-s-200m/fnl-000100--,4/18/1995,1960588,
8/6/2024,Gold Medal,1,YAVI Winfred,Female,BRN,Bahrain,Bahrain,Bahrain,,,Athletics,Women's 3000m Steeplechase,ATH,/en/paris-2024/results/athletics/women-s-3000m-steeplechase/fnl-000100--,12/31/1999,1926102,
8/6/2024,Silver Medal,2,CHEMUTAI Peruth,Female,UGA,Uganda,Uganda,Uganda,,,Athletics,Women's 3000m Steeplechase,ATH,/en/paris-2024/results/athletics/women-s-3000m-steeplechase/fnl-000100--,7/10/1999,1971686,
8/6/2024,Bronze Medal,3,CHEROTICH Faith,Female,KEN,Kenya,Kenya,Kenya,,,Athletics,Women's 3000m Steeplechase,ATH,/en/paris-2024/results/athletics/women-s-3000m-steeplechase/fnl-000100--,7/13/2004,1910453,
8/6/2024,Gold Medal,1,ROGERS Camryn,Female,CAN,Canada,Canada,Canada,,,Athletics,Women's Hammer Throw,ATH,/en/paris-2024/results/athletics/women-s-hammer-throw/fnl-000100--,6/7/1999,1974290,
8/6/2024,Silver Medal,2,ECHIKUNWOKE Annette Nneka,Female,USA,United States,United States of America,United States,,,Athletics,Women's Hammer Throw,ATH,/en/paris-2024/results/athletics/women-s-hammer-throw/fnl-000100--,7/29/1996,1960899,
8/6/2024,Bronze Medal,3,ZHAO Jie,Female,CHN,China,People's Republic of China,China,,,Athletics,Women's Hammer Throw,ATH,/en/paris-2024/results/athletics/women-s-hammer-throw/fnl-000100--,10/13/2002,1919077,
8/6/2024,Bronze Medal,3,JONES Omari,Male,USA,United States,United States of America,United States,,,Boxing,Men's 71kg,HATH,/en/paris-2024/results/boxing/men-s-71kg/sfnl000100--,11/7/2002,1955645,
8/6/2024,Bronze Medal,3,RICHARDSON Lewis,Male,GBR,Great Britain,Great Britain,Great Britain,,,Boxing,Men's 71kg,HATH,/en/paris-2024/results/boxing/men-s-71kg/sfnl000200--,6/4/1997,1912009,
8/6/2024,Bronze Medal,3,KYZAIBAY Nazym,Female,KAZ,Kazakhstan,Kazakhstan,Kazakhstan,,,Boxing,Women's 50kg,HATH,/en/paris-2024/results/boxing/women-s-50kg/sfnl000100--,9/14/1993,1931331,
8/6/2024,Bronze Medal,3,VILLEGAS Aira,Female,PHI,Philippines,Philippines,Philippines,,,Boxing,Women's 50kg,HATH,/en/paris-2024/results/boxing/women-s-50kg/sfnl000200--,8/1/1995,1979870,
8/6/2024,Gold Medal,1,HARRINGTON Kellie,Female,IRL,Ireland,Ireland,Ireland,,,Boxing,Women's 60kg,HATH,/en/paris-2024/results/boxing/women-s-60kg/fnl-000100--,12/11/1989,1555098,
8/6/2024,Silver Medal,2,YANG Wenlu,Female,CHN,China,People's Republic of China,China,,,Boxing,Women's 60kg,HATH,/en/paris-2024/results/boxing/women-s-60kg/fnl-000100--,1/13/1991,1926828,
8/6/2024,Bronze Medal,3,SUWANNAPHENG Janjaem,Female,THA,Thailand,Thailand,Thailand,,,Boxing,Women's 66kg,HATH,/en/paris-2024/results/boxing/women-s-66kg/sfnl000100--,9/25/2000,1898283,
8/6/2024,Bronze Medal,3,CHEN Nien Chin,Female,TPE,Chinese Taipei,Chinese Taipei,Chinese Taipei,,,Boxing,Women's 66kg,HATH,/en/paris-2024/results/boxing/women-s-66kg/sfnl000200--,5/10/1997,1887975,
8/6/2024,Gold Medal,1,QUAN Hongchan,Female,CHN,China,People's Republic of China,China,,,Diving,Women's 10m Platform,ATH,/en/paris-2024/results/diving/women-s-10m-platform/fnl-000100--,3/28/2007,1901545,
8/6/2024,Silver Medal,2,CHEN Yuxi,Female,CHN,China,People's Republic of China,China,,,Diving,Women's 10m Platform,ATH,/en/paris-2024/results/diving/women-s-10m-platform/fnl-000100--,9/11/2005,1901544,
8/6/2024,Bronze Medal,3,KIM Mi Rae,Female,PRK,DPR Korea,Democratic People's Republic of Korea,DPR Korea,,,Diving,Women's 10m Platform,ATH,/en/paris-2024/results/diving/women-s-10m-platform/fnl-000100--,4/7/2001,1980115,
8/6/2024,Gold Medal,1,KUKUK Christian,Male,GER,Germany,Germany,Germany,,,Equestrian,Jumping Individual,ATH,/en/paris-2024/results/equestrian/jumping-individual/fnl-0002rr--,3/4/1990,1914912,
8/6/2024,Silver Medal,2,GUERDAT Steve,Male,SUI,Switzerland,Switzerland,Switzerland,,,Equestrian,Jumping Individual,ATH,/en/paris-2024/results/equestrian/jumping-individual/fnl-0002rr--,6/10/1982,1976553,
8/6/2024,Bronze Medal,3,van der VLEUTEN Maikel,Male,NED,Netherlands,Netherlands,Netherlands,,,Equestrian,Jumping Individual,ATH,/en/paris-2024/results/equestrian/jumping-individual/fnl-0002rr--,2/10/1988,1976879,
8/6/2024,Gold Medal,1,TREW Arisa,Female,AUS,Australia,Australia,Australia,,,Skateboarding,Women's Park,ATH,/en/paris-2024/results/skateboarding/women-s-park/fnl-000100--,5/12/2010,1946064,
8/6/2024,Silver Medal,2,HIRAKI Cocona,Female,JPN,Japan,Japan,Japan,,,Skateboarding,Women's Park,ATH,/en/paris-2024/results/skateboarding/women-s-park/fnl-000100--,8/26/2008,1902075,
8/6/2024,Bronze Medal,3,BROWN Sky,Female,GBR,Great Britain,Great Britain,Great Britain,,,Skateboarding,Women's Park,ATH,/en/paris-2024/results/skateboarding/women-s-park/fnl-000100--,7/7/2008,1544123,
8/6/2024,Gold Medal,1,LOPEZ NUNEZ Mijain,Male,CUB,Cuba,Cuba,Cuba,,,Wrestling,Men's Greco-Roman 130kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-130kg/fnl-000100--,8/20/1982,1571506,
8/6/2024,Silver Medal,2,ACOSTA FERNANDEZ Yasmani,Male,CHI,Chile,Chile,Chile,,,Wrestling,Men's Greco-Roman 130kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-130kg/fnl-000100--,7/16/1988,1935199,
8/6/2024,Bronze Medal,3,MIRZAZADEH Amin,Male,IRI,IR Iran,Islamic Republic of Iran,IR Iran,,,Wrestling,Men's Greco-Roman 130kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-130kg/repf000100--,1/8/1998,1544882,
8/6/2024,Bronze Medal,3,MENG Lingzhe,Male,CHN,China,People's Republic of China,China,,,Wrestling,Men's Greco-Roman 130kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-130kg/repf000200--,4/16/1998,1919983,
8/6/2024,Gold Medal,1,FUMITA Kenichiro,Male,JPN,Japan,Japan,Japan,,,Wrestling,Men's Greco-Roman 60kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-60kg/fnl-000100--,12/18/1995,1939713,
8/6/2024,Silver Medal,2,CAO Liguo,Male,CHN,China,People's Republic of China,China,,,Wrestling,Men's Greco-Roman 60kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-60kg/fnl-000100--,10/4/1998,1919973,
8/6/2024,Bronze Medal,3,SHARSHENBEKOV Zholaman,Male,KGZ,Kyrgyzstan,Kyrgyzstan,Kyrgyzstan,,,Wrestling,Men's Greco-Roman 60kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-60kg/repf000100--,9/29/1999,1566631,
8/6/2024,Bronze Medal,3,RI Se Ung,Male,PRK,DPR Korea,Democratic People's Republic of Korea,DPR Korea,,,Wrestling,Men's Greco-Roman 60kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-60kg/repf000200--,12/22/1998,1980153,
8/6/2024,Gold Medal,1,ELOR Amit,Female,USA,United States,United States of America,United States,,,Wrestling,Women's Freestyle 68kg,HATH,/en/paris-2024/results/wrestling/women-s-freestyle-68kg/fnl-000100--,1/1/2004,1955304,
8/6/2024,Silver Medal,2,ZHUMANAZAROVA Meerim,Female,KGZ,Kyrgyzstan,Kyrgyzstan,Kyrgyzstan,,,Wrestling,Women's Freestyle 68kg,HATH,/en/paris-2024/results/wrestling/women-s-freestyle-68kg/fnl-000100--,11/9/1999,1568241,
8/6/2024,Bronze Medal,3,CAVUSOGLU TOSUN Buse,Female,TUR,Türkiye,Türkiye,Türkiye,,,Wrestling,Women's Freestyle 68kg,HATH,/en/paris-2024/results/wrestling/women-s-freestyle-68kg/repf000100--,12/5/1995,1570415,
8/6/2024,Bronze Medal,3,OZAKI Nonoka,Female,JPN,Japan,Japan,Japan,,,Wrestling,Women's Freestyle 68kg,HATH,/en/paris-2024/results/wrestling/women-s-freestyle-68kg/repf000200--,3/23/2003,1939709,
8/7/2024,Gold Medal,1,EL BAKKALI Soufiane,Male,MAR,Morocco,Morocco,Morocco,,,Athletics,Men's 3000m Steeplechase,ATH,/en/paris-2024/results/athletics/men-s-3000m-steeplechase/fnl-000100--,1/7/1996,1555372,
8/7/2024,Silver Medal,2,ROOKS Kenneth,Male,USA,United States,United States of America,United States,,,Athletics,Men's 3000m Steeplechase,ATH,/en/paris-2024/results/athletics/men-s-3000m-steeplechase/fnl-000100--,10/21/1999,1965896,
8/7/2024,Bronze Medal,3,KIBIWOT Abraham,Male,KEN,Kenya,Kenya,Kenya,,,Athletics,Men's 3000m Steeplechase,ATH,/en/paris-2024/results/athletics/men-s-3000m-steeplechase/fnl-000100--,4/6/1996,1910445,
8/7/2024,Gold Medal,1,HALL Quincy,Male,USA,United States,United States of America,United States,,,Athletics,Men's 400m,ATH,/en/paris-2024/results/athletics/men-s-400m/fnl-000100--,7/31/1998,1960177,
8/7/2024,Silver Medal,2,HUDSON-SMITH Matthew,Male,GBR,Great Britain,Great Britain,Great Britain,,,Athletics,Men's 400m,ATH,/en/paris-2024/results/athletics/men-s-400m/fnl-000100--,10/26/1994,1924430,
8/7/2024,Bronze Medal,3,SAMUKONGA Muzala,Male,ZAM,Zambia,Zambia,Zambia,,,Athletics,Men's 400m,ATH,/en/paris-2024/results/athletics/men-s-400m/fnl-000100--,12/9/2002,1937531,
8/7/2024,Gold Medal,1,STONA Roje,Male,JAM,Jamaica,Jamaica,Jamaica,,,Athletics,Men's Discus Throw,ATH,/en/paris-2024/results/athletics/men-s-discus-throw/fnl-000100--,2/26/1999,1912322,
8/7/2024,Silver Medal,2,ALEKNA Mykolas,Male,LTU,Lithuania,Lithuania,Lithuania,,,Athletics,Men's Discus Throw,ATH,/en/paris-2024/results/athletics/men-s-discus-throw/fnl-000100--,9/28/2002,1922593,
8/7/2024,Bronze Medal,3,DENNY Matthew,Male,AUS,Australia,Australia,Australia,,,Athletics,Men's Discus Throw,ATH,/en/paris-2024/results/athletics/men-s-discus-throw/fnl-000100--,6/2/1996,1939824,
8/7/2024,Gold Medal,1,KENNEDY Nina,Female,AUS,Australia,Australia,Australia,,,Athletics,Women's Pole Vault,ATH,/en/paris-2024/results/athletics/women-s-pole-vault/fnl-000100--,4/5/1997,1939839,
8/7/2024,Silver Medal,2,MOON Katie,Female,USA,United States,United States of America,United States,,,Athletics,Women's Pole Vault,ATH,/en/paris-2024/results/athletics/women-s-pole-vault/fnl-000100--,6/13/1991,1965268,
8/7/2024,Bronze Medal,3,NEWMAN Alysha,Female,CAN,Canada,Canada,Canada,,,Athletics,Women's Pole Vault,ATH,/en/paris-2024/results/athletics/women-s-pole-vault/fnl-000100--,6/29/1994,1974216,
8/7/2024,Bronze Medal,3,TIAFACK Nelvie Raman,Male,GER,Germany,Germany,Germany,,,Boxing,Men's +92kg,HATH,/en/paris-2024/results/boxing/men-s--plus-92kg/sfnl000100--,1/3/1999,1895903,
8/7/2024,Bronze Medal,3,ABOUDOU MOINDZE Djamili-Dini,Male,FRA,France,France,France,,,Boxing,Men's +92kg,HATH,/en/paris-2024/results/boxing/men-s--plus-92kg/sfnl000200--,2/16/1996,1879120,
8/7/2024,Gold Medal,1,ALVAREZ BORGES Erislandy,Male,CUB,Cuba,Cuba,Cuba,,,Boxing,Men's 63.5kg,HATH,/en/paris-2024/results/boxing/men-s-63-5kg/fnl-000100--,7/14/2000,1555537,
8/7/2024,Silver Medal,2,OUMIHA Sofiane,Male,FRA,France,France,France,,,Boxing,Men's 63.5kg,HATH,/en/paris-2024/results/boxing/men-s-63-5kg/fnl-000100--,12/23/1994,1879111,
8/7/2024,Gold Medal,1,KHYZHNIAK Oleksandr,Male,UKR,Ukraine,Ukraine,Ukraine,,,Boxing,Men's 80kg,HATH,/en/paris-2024/results/boxing/men-s-80kg/fnl-000100--,8/3/1995,1564362,
8/7/2024,Silver Medal,2,ORALBAY Nurbek,Male,KAZ,Kazakhstan,Kazakhstan,Kazakhstan,,,Boxing,Men's 80kg,HATH,/en/paris-2024/results/boxing/men-s-80kg/fnl-000100--,6/11/2000,1932824,
8/7/2024,Bronze Medal,3,YILDIZ KAHRAMAN Esra,Female,TUR,Türkiye,Türkiye,Türkiye,,,Boxing,Women's 57kg,HATH,/en/paris-2024/results/boxing/women-s-57kg/sfnl000100--,7/4/1997,1568204,
8/7/2024,Bronze Medal,3,PETECIO Nesthy,Female,PHI,Philippines,Philippines,Philippines,,,Boxing,Women's 57kg,HATH,/en/paris-2024/results/boxing/women-s-57kg/sfnl000200--,4/11/1992,1979904,
8/7/2024,Gold Medal,1,WEARN Matt,Male,AUS,Australia,Australia,Australia,,,Sailing,Men's Dinghy,ATH,/en/paris-2024/results/sailing/men-s-dinghy/fnl-000100--,9/30/1995,1945990,
8/7/2024,Silver Medal,2,KONTIDES Pavlos,Male,CYP,Cyprus,Cyprus,Cyprus,,,Sailing,Men's Dinghy,ATH,/en/paris-2024/results/sailing/men-s-dinghy/fnl-000100--,2/11/1990,1905347,
8/7/2024,Bronze Medal,3,PESCHIERA Stefano,Male,PER,Peru,Peru,Peru,,,Sailing,Men's Dinghy,ATH,/en/paris-2024/results/sailing/men-s-dinghy/fnl-000100--,1/16/1995,1944316,
8/7/2024,Gold Medal,1,BOUWMEESTER Marit,Female,NED,Netherlands,Netherlands,Netherlands,,,Sailing,Women's Dinghy,ATH,/en/paris-2024/results/sailing/women-s-dinghy/fnl-000100--,6/17/1988,1970500,
8/7/2024,Silver Medal,2,RINDOM Anne-Marie,Female,DEN,Denmark,Denmark,Denmark,,,Sailing,Women's Dinghy,ATH,/en/paris-2024/results/sailing/women-s-dinghy/fnl-000100--,6/14/1991,1895121,
8/7/2024,Bronze Medal,3,HOEST Line Flem,Female,NOR,Norway,Norway,Norway,,,Sailing,Women's Dinghy,ATH,/en/paris-2024/results/sailing/women-s-dinghy/fnl-000100--,11/10/1995,1878602,
8/7/2024,Gold Medal,1,PALMER Keegan,Male,AUS,Australia,Australia,Australia,,,Skateboarding,Men's Park,ATH,/en/paris-2024/results/skateboarding/men-s-park/fnl-000100--,3/13/2003,1946074,
8/7/2024,Silver Medal,2,SCHAAR Tom,Male,USA,United States,United States of America,United States,,,Skateboarding,Men's Park,ATH,/en/paris-2024/results/skateboarding/men-s-park/fnl-000100--,9/14/1999,1944247,
8/7/2024,Bronze Medal,3,AKIO Augusto,Male,BRA,Brazil,Brazil,Brazil,,,Skateboarding,Men's Park,ATH,/en/paris-2024/results/skateboarding/men-s-park/fnl-000100--,12/12/2000,1955669,
8/7/2024,Gold Medal,1,MIROSLAW Aleksandra,Female,POL,Poland,Poland,Poland,,,Sport Climbing,Women's Speed,ATH,/en/paris-2024/results/sport-climbing/women-s-speed/------------,2/2/1994,1563327,
8/7/2024,Silver Medal,2,DENG Lijuan,Female,CHN,China,People's Republic of China,China,,,Sport Climbing,Women's Speed,ATH,/en/paris-2024/results/sport-climbing/women-s-speed/------------,5/12/2000,1913702,
8/7/2024,Bronze Medal,3,KALUCKA Aleksandra,Female,POL,Poland,Poland,Poland,,,Sport Climbing,Women's Speed,ATH,/en/paris-2024/results/sport-climbing/women-s-speed/------------,12/25/2001,1563321,
8/7/2024,Gold Medal,1,PARK Taejoon,Male,KOR,Korea,Republic of Korea,Korea,,,Taekwondo,Men -58kg,HATH,/en/paris-2024/results/taekwondo/men--58kg/fnl-000100--,6/6/2004,1904040,
8/7/2024,Silver Medal,2,MAGOMEDOV Gashim,Male,AZE,Azerbaijan,Azerbaijan,Azerbaijan,,,Taekwondo,Men -58kg,HATH,/en/paris-2024/results/taekwondo/men--58kg/fnl-000100--,9/22/1999,1946883,
8/7/2024,Bronze Medal,3,RAVET Cyrian,Male,FRA,France,France,France,,,Taekwondo,Men -58kg,HATH,/en/paris-2024/results/taekwondo/men--58kg/repf000100--,9/5/2002,1893274,
8/7/2024,Bronze Medal,3,JENDOUBI Mohamed Khalil,Male,TUN,Tunisia,Tunisia,Tunisia,,,Taekwondo,Men -58kg,HATH,/en/paris-2024/results/taekwondo/men--58kg/repf000200--,6/1/2002,1947736,
8/7/2024,Gold Medal,1,WONGPATTANAKIT Panipak,Female,THA,Thailand,Thailand,Thailand,,,Taekwondo,Women -49kg,HATH,/en/paris-2024/results/taekwondo/women--49kg/fnl-000100--,8/8/1997,1902841,
8/7/2024,Silver Medal,2,GUO Qing,Female,CHN,China,People's Republic of China,China,,,Taekwondo,Women -49kg,HATH,/en/paris-2024/results/taekwondo/women--49kg/fnl-000100--,5/16/2000,1910372,
8/7/2024,Bronze Medal,3,NEMATZADEH Mobina,Female,IRI,IR Iran,Islamic Republic of Iran,IR Iran,,,Taekwondo,Women -49kg,HATH,/en/paris-2024/results/taekwondo/women--49kg/repf000100--,5/17/2005,1536064,
8/7/2024,Bronze Medal,3,STOJKOVIC Lena,Female,CRO,Croatia,Croatia,Croatia,,,Taekwondo,Women -49kg,HATH,/en/paris-2024/results/taekwondo/women--49kg/repf000200--,1/3/2002,1569986,
8/7/2024,Gold Medal,1,LI Fabin,Male,CHN,China,People's Republic of China,China,,,Weightlifting,Men's 61kg,ATH,/en/paris-2024/results/weightlifting/men-s-61kg/fnl-000100--,1/15/1993,1918372,
8/7/2024,Silver Medal,2,SILACHAI Theerapong,Male,THA,Thailand,Thailand,Thailand,,,Weightlifting,Men's 61kg,ATH,/en/paris-2024/results/weightlifting/men-s-61kg/fnl-000100--,11/19/2003,1898059,
8/7/2024,Bronze Medal,3,MORRIS Hampton,Male,USA,United States,United States of America,United States,,,Weightlifting,Men's 61kg,ATH,/en/paris-2024/results/weightlifting/men-s-61kg/fnl-000100--,2/17/2004,1917153,
8/7/2024,Gold Medal,1,HOU Zhihui,Female,CHN,China,People's Republic of China,China,,,Weightlifting,Women's 49kg,ATH,/en/paris-2024/results/weightlifting/women-s-49kg/fnl-000100--,3/18/1997,1918377,
8/7/2024,Silver Medal,2,CAMBEI Mihaela Valentina,Female,ROU,Romania,Romania,Romania,,,Weightlifting,Women's 49kg,ATH,/en/paris-2024/results/weightlifting/women-s-49kg/fnl-000100--,11/18/2002,1550148,
8/7/2024,Bronze Medal,3,KHAMBAO Surodchana,Female,THA,Thailand,Thailand,Thailand,,,Weightlifting,Women's 49kg,ATH,/en/paris-2024/results/weightlifting/women-s-49kg/fnl-000100--,12/23/1999,1898024,
8/7/2024,Gold Medal,1,KUSAKA Nao,Male,JPN,Japan,Japan,Japan,,,Wrestling,Men's Greco-Roman 77kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-77kg/fnl-000100--,11/28/2000,1939692,
8/7/2024,Silver Medal,2,ZHADRAYEV Demeu,Male,KAZ,Kazakhstan,Kazakhstan,Kazakhstan,,,Wrestling,Men's Greco-Roman 77kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-77kg/fnl-000100--,11/2/1989,1958652,
8/7/2024,Bronze Medal,3,AMOYAN Malkhas,Male,ARM,Armenia,Armenia,Armenia,,,Wrestling,Men's Greco-Roman 77kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-77kg/repf000100--,1/22/1999,1532873,
8/7/2024,Bronze Medal,3,MAKHMUDOV Akzhol,Male,KGZ,Kyrgyzstan,Kyrgyzstan,Kyrgyzstan,,,Wrestling,Men's Greco-Roman 77kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-77kg/repf000200--,4/15/1999,1566627,
8/7/2024,Gold Medal,1,SARAVI Mohammadhadi,Male,IRI,IR Iran,Islamic Republic of Iran,IR Iran,,,Wrestling,Men's Greco-Roman 97kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-97kg/fnl-000100--,1/6/1998,1544897,
8/7/2024,Silver Medal,2,ALEKSANYAN Artur,Male,ARM,Armenia,Armenia,Armenia,,,Wrestling,Men's Greco-Roman 97kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-97kg/fnl-000100--,10/21/1991,1532872,
8/7/2024,Bronze Medal,3,ROSILLO KINDELAN Gabriel Alejandro,Male,CUB,Cuba,Cuba,Cuba,,,Wrestling,Men's Greco-Roman 97kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-97kg/repf000100--,1/4/1999,1571504,
8/7/2024,Bronze Medal,3,DZHUZUPBEKOV Uzur,Male,KGZ,Kyrgyzstan,Kyrgyzstan,Kyrgyzstan,,,Wrestling,Men's Greco-Roman 97kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-97kg/repf000200--,4/12/1996,1566601,
8/7/2024,Gold Medal,1,HILDEBRANDT Sarah Ann,Female,USA,United States,United States of America,United States,,,Wrestling,Women's Freestyle 50kg,HATH,/en/paris-2024/results/wrestling/women-s-freestyle-50kg/fnl-000100--,9/23/1993,1955373,
8/7/2024,Silver Medal,2,GUZMAN LOPEZ Yusneylis,Female,CUB,Cuba,Cuba,Cuba,,,Wrestling,Women's Freestyle 50kg,HATH,/en/paris-2024/results/wrestling/women-s-freestyle-50kg/fnl-000100--,8/8/1996,1571747,
8/7/2024,Bronze Medal,3,SUSAKI Yui,Female,JPN,Japan,Japan,Japan,,,Wrestling,Women's Freestyle 50kg,HATH,/en/paris-2024/results/wrestling/women-s-freestyle-50kg/repf000100--,6/30/1999,1939712,
8/7/2024,Bronze Medal,3,FENG Ziqi,Female,CHN,China,People's Republic of China,China,,,Wrestling,Women's Freestyle 50kg,HATH,/en/paris-2024/results/wrestling/women-s-freestyle-50kg/repf000200--,6/29/1999,1920000,
8/8/2024,Gold Medal,1,HOLLOWAY Grant,Male,USA,United States,United States of America,United States,,,Athletics,Men's 110m Hurdles,ATH,/en/paris-2024/results/athletics/men-s-110m-hurdles/fnl-000100--,11/19/1997,1960961,
